Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
P07819	SCRB_BACSU	Sucrose-6-phosphate hydrolase (Sucrase) (EC 3.2.1.26) (Invertase)	sacA BSU38040 ipa-50d	Bacillus subtilis (strain 168)	3.2.1.26	54,814		BSU38040
O31550	ACOC_BACSU	Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system (EC 2.3.1.12) (Acetoin dehydrogenase E2 component) (Dihydrolipoamide acetyltransferase component of acetoin cleaving system)	acoC yfjI BSU08080	Bacillus subtilis (strain 168)	2.3.1.12	42,886		BSU08080
P17620	RIBBA_BACSU	Riboflavin biosynthesis protein RibBA [Includes: 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12); GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)]	ribBA ribA BSU23260	Bacillus subtilis (strain 168)	4.1.99.12; 3.5.4.25	44,121		BSU23260
O34520	HIS1_BACSU	ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17)	hisG BSU34920	Bacillus subtilis (strain 168)	2.4.2.17	23,621	2VD2;	BSU34920
P18185	CARY_BACSU	Carbamoyl-phosphate synthase arginine-specific large chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase ammonia chain)	carB cpaB BSU11240	Bacillus subtilis (strain 168)	6.3.5.5	112,798		BSU11240
O34660	ALDH4_BACSU	Putative aldehyde dehydrogenase DhaS (EC 1.2.1.3)	dhaS BSU19310	Bacillus subtilis (strain 168)	1.2.1.3	53,882		BSU19310
P36949	RBSB_BACSU	Ribose import binding protein RbsB	rbsB BSU35960	Bacillus subtilis (strain 168)		32,227		BSU35960
O06991	MDXG_BACSU	Maltodextrin transport system permease protein MdxG	mdxG yvdI BSU34590	Bacillus subtilis (strain 168)		30,885		BSU34590
O32243	OPUCC_BACSU	Glycine betaine/carnitine/choline-binding protein OpuCC (Osmoprotectant-binding protein)	opuCC yvbC BSU33810	Bacillus subtilis (strain 168)		33,957	3PPN;3PPO;3PPP;3PPQ;3PPR;	BSU33810
P07908	DNAB_BACSU	Replication initiation and membrane attachment protein	dnaB BSU28990	Bacillus subtilis (strain 168)		54,890		BSU28990
P39586	YWBC_BACSU	Uncharacterized protein YwbC	ywbC BSU38370 ipa-18r	Bacillus subtilis (strain 168)		14,433		BSU38370
O05264	RHAA_BACSU	L-rhamnose isomerase (EC 5.3.1.14)	rhaA yulE BSU31180	Bacillus subtilis (strain 168)	5.3.1.14	48,645		BSU31180
P53556	BIOF2_BACSU	8-amino-7-oxononanoate synthase 2 (AONS) (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (7-KAP synthase) (8-amino-7-ketopelargonate synthase)	bioF BSU30220	Bacillus subtilis (strain 168)	2.3.1.47	42,581		BSU30220
P25993	CARA_BACSU	Carbamoyl-phosphate synthase pyrimidine-specific small chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase glutamine chain)	pyrAA BSU15510	Bacillus subtilis (strain 168)	6.3.5.5	40,119		BSU15510
P54571	MLEN_BACSU	Malate-2H(+)/Na(+)-lactate antiporter	mleN yqkI BSU23560	Bacillus subtilis (strain 168)		50,212		BSU23560
P54503	MGSR_BACSU	Regulatory protein MgsR (Modulator of the general stress response)	mgsR yqgZ BSU24770	Bacillus subtilis (strain 168)		14,842		BSU24770
P34956	QOX1_BACSU	Quinol oxidase subunit 1 (EC 1.10.3.-) (Oxidase aa(3)-600 subunit 1) (Quinol oxidase aa3-600, subunit QoxB) (Quinol oxidase polypeptide I)	qoxB BSU38160 ipa-38d	Bacillus subtilis (strain 168)	1.10.3.-	73,838	6KOB;6KOC;6KOE;	BSU38160
O34687	RL32_BACSU	50S ribosomal protein L32	rpmF BSU15080	Bacillus subtilis (strain 168)		6,729	3J3V;3J3W;3J9W;5NJT;6HA1;6HA8;6HTQ;6PPF;6PPK;6PVK;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	BSU15080
O31609	YJBK_BACSU	Putative triphosphatase YjbK (EC 3.6.1.-)	yjbK BSU11580	Bacillus subtilis (strain 168)	3.6.1.-	22,238		BSU11580
P38493	KCY_BACSU	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk jofC ypfC BSU22890	Bacillus subtilis (strain 168)	2.7.4.25	25,096		BSU22890
P10944	HUTH_BACSU	Histidine ammonia-lyase (Histidase) (EC 4.3.1.3)	hutH BSU39350	Bacillus subtilis (strain 168)	4.3.1.3	55,675		BSU39350
P19669	TAL_BACSU	Transaldolase (EC 2.2.1.2) (20 kDa phosphoprotein OrfU) (CSI9)	tal ywjH BSU37110	Bacillus subtilis (strain 168)	2.2.1.2	22,971	3R8R;	BSU37110
P53558	BIOD_BACSU	ATP-dependent dethiobiotin synthetase BioD (EC 6.3.3.3) (DTB synthetase) (DTBS) (Dethiobiotin synthase)	bioD BSU30210	Bacillus subtilis (strain 168)	6.3.3.3	25,160		BSU30210
P50620	RIR1_BACSU	Ribonucleoside-diphosphate reductase subunit alpha (EC 1.17.4.1) (Ribonucleotide reductase large subunit)	nrdE nrdA BSU17380	Bacillus subtilis (strain 168)	1.17.4.1	80,689	6CGL;6CGM;6CGN;6MT9;6MV9;6MVE;6MW3;6MYX;	BSU17380
P32395	DCUP_BACSU	Uroporphyrinogen decarboxylase (UPD) (URO-D) (EC 4.1.1.37)	hemE BSU10120	Bacillus subtilis (strain 168)	4.1.1.37	39,647	2INF;	BSU10120
P11044	TYSY2_BACSU	Thymidylate synthase 2 (TS 2) (TSase 2) (EC 2.1.1.45) (Thymidylate synthase A) (TS A) (TSase A)	thyA2 thyB BSU21820	Bacillus subtilis (strain 168)	2.1.1.45	30,538		BSU21820
P45869	YWKB_BACSU	Uncharacterized transporter YwkB	ywkB BSU37040	Bacillus subtilis (strain 168)		33,641		BSU37040
O32207	YVGK_BACSU	Uncharacterized protein YvgK	yvgK yvsE BSU33370	Bacillus subtilis (strain 168)		34,160		BSU33370
P25983	PYRK_BACSU	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	pyrK pyrDB pyrDII pyrZ ylxD BSU15530	Bacillus subtilis (strain 168)		28,099		BSU15530
O34443	APT_BACSU	Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	apt BSU27610	Bacillus subtilis (strain 168)	2.4.2.7	18,875		BSU27610
P40805	PKSH_BACSU	Probable polyketide biosynthesis enoyl-CoA hydratase PksH (EC 4.2.1.-)	pksH BSU17160	Bacillus subtilis (strain 168)	4.2.1.-	29,411	3HP0;	BSU17160
O32117	YUTJ_BACSU	NADH dehydrogenase-like protein YutJ (EC 1.6.-.-)	yutJ BSU32200	Bacillus subtilis (strain 168)	1.6.-.-	39,604		BSU32200
P21466	RS4_BACSU	30S ribosomal protein S4 (BS4)	rpsD BSU29660	Bacillus subtilis (strain 168)		22,835	3J9W;5NJT;6HA1;6HA8;6HTQ;7O5B;7QV1;7QV2;7QV3;	BSU29660
O35031	ACYP_BACSU	Acylphosphatase (EC 3.6.1.7) (Acylphosphate phosphohydrolase)	acyP AcP yflL BSU07640	Bacillus subtilis (strain 168)	3.6.1.7	10,318	2FHM;2HLT;2HLU;3BR8;	BSU07640
O05215	YWRA_BACSU	Uncharacterized transporter YwrA	ywrA BSU36130	Bacillus subtilis (strain 168)		19,223		BSU36130
O32175	YUSI_BACSU	Uncharacterized protein YusI	yusI BSU32810	Bacillus subtilis (strain 168)		13,909		BSU32810
P39766	PYRP_BACSU	Uracil permease (Uracil transporter)	pyrP BSU15480	Bacillus subtilis (strain 168)		45,452		BSU15480
P49787	ACCC1_BACSU	Biotin carboxylase 1 (EC 6.3.4.14) (Acetyl-coenzyme A carboxylase biotin carboxylase subunit A 1)	accC1 accC yqhX BSU24340	Bacillus subtilis (strain 168)	6.3.4.14	49,452		BSU24340
P94377	CATX_BACSU	Catalase X (EC 1.11.1.6)	katX yxlI BSU38630	Bacillus subtilis (strain 168)	1.11.1.6	62,364		BSU38630
P04990	THRC_BACSU	Threonine synthase (TS) (EC 4.2.3.1)	thrC BSU32250	Bacillus subtilis (strain 168)	4.2.3.1	37,464		BSU32250
P54167	METAA_BACSU	Homoserine O-acetyltransferase (HAT) (EC 2.3.1.31) (Homoserine transacetylase) (HTA)	metAA metA metB BSU21910	Bacillus subtilis (strain 168)	2.3.1.31	35,370		BSU21910
O06977	YVCN_BACSU	Uncharacterized acetyltransferase YvcN (EC 2.3.1.-)	yvcN BSU34730	Bacillus subtilis (strain 168)	2.3.1.-	28,826		BSU34730
O54408	RELA_BACSU	GTP pyrophosphokinase (EC 2.7.6.5) ((p)ppGpp synthase) (ATP:GTP 3'-pyrophosphotransferase) (ppGpp synthase I)	relA BSU27600	Bacillus subtilis (strain 168)	2.7.6.5	84,824	6HTQ;6YXA;	BSU27600
O30601	YOSP_BACSU	SPbeta prophage-derived ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1) (Ribonucleotide reductase small subunit)	yosP yojQ/yojS BSU20040	Bacillus subtilis (strain 168)	1.17.4.1	38,181		BSU20040
P17922	SYFB_BACSU	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	pheT BSU28630	Bacillus subtilis (strain 168)	6.1.1.20	87,945		BSU28630
P71018	PLSX_BACSU	Phosphate acyltransferase (EC 2.3.1.274) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	plsX ylpD BSU15890	Bacillus subtilis (strain 168)	2.3.1.274	35,763	1VI1;6A1K;	BSU15890
O32028	MTNN_BACSU	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase (MTA/SAH nucleosidase) (MTAN) (EC 3.2.2.9) (5'-deoxyadenosine nucleosidase) (DOA nucleosidase) (dAdo nucleosidase) (5'-methylthioadenosine nucleosidase) (MTA nucleosidase) (S-adenosylhomocysteine nucleosidase) (AdoHcy nucleosidase) (SAH nucleosidase) (SRH nucleosidase)	mtnN mtn pfs BSU27270	Bacillus subtilis (strain 168)	3.2.2.9	25,265		BSU27270
O06492	GATC_BACSU	Glutamyl-tRNA(Gln) amidotransferase subunit C (Glu-ADT subunit C) (EC 6.3.5.-)	gatC yedA yerL BSU06670	Bacillus subtilis (strain 168)	6.3.5.-	10,859		BSU06670
O31632	METC_BACSU	Cystathionine beta-lyase MetC (CBL) (EC 4.4.1.13) (Beta-cystathionase MetC) (Cysteine lyase MetC) (Cysteine-S-conjugate beta-lyase MetC)	metC yjcJ BSU11880	Bacillus subtilis (strain 168)	4.4.1.13	42,491		BSU11880
P45868	MAO2_BACSU	NAD-dependent malic enzyme 2 (NAD-ME 2) (EC 1.1.1.38) (Malate dehydrogenase MaeA) (Malic enzyme A)	maeA ywkA BSU37050	Bacillus subtilis (strain 168)	1.1.1.38	64,103		BSU37050
P45859	MMGE_BACSU	Citrate/2-methylcitrate dehydratase (EC 4.2.1.-)	mmgE prpD yqiP BSU24130	Bacillus subtilis (strain 168)	4.2.1.-	52,878	5MUX;	BSU24130
O34518	MELC_BACSU	Melibiose/raffinose/stachyose import permease protein MelC	melC amyC BSU30290	Bacillus subtilis (strain 168)		30,375		BSU30290
P12946	CTAA_BACSU	Heme A synthase (HAS) (EC 1.17.99.9) (Cytochrome aa3-controlling protein)	ctaA BSU14870	Bacillus subtilis (strain 168)	1.17.99.9	34,085	6A2J;6IED;	BSU14870
P94556	MURI1_BACSU	Glutamate racemase 1 (EC 5.1.1.3)	racE glr murI BSU28390	Bacillus subtilis (strain 168)	5.1.1.3	29,998	1ZUW;	BSU28390
P39211	XYLB_BACSU	Xylulose kinase (Xylulokinase) (EC 2.7.1.17)	xylB yncA BSU17610	Bacillus subtilis (strain 168)	2.7.1.17	55,417		BSU17610
Q45499	SUHB_BACSU	Inositol-1-monophosphatase (I-1-Pase) (IMPase) (Inositol-1-phosphatase) (EC 3.1.3.25) (EC 3.1.3.5)	suhB yktC BSU14670	Bacillus subtilis (strain 168)	3.1.3.25; 3.1.3.5	29,760		BSU14670
P94528	ARAN_BACSU	Arabinooligosaccharide-binding protein	araN yseC BSU28750	Bacillus subtilis (strain 168)		48,674		BSU28750
O06986	YVDD_BACSU	LOG family protein YvdD	yvdD BSU34640	Bacillus subtilis (strain 168)		21,054	1T35;	BSU34640
O32155	YURN_BACSU	Probable ABC transporter permease protein YurN	yurN BSU32590	Bacillus subtilis (strain 168)		32,832		BSU32590
P39775	OPUBD_BACSU	Choline transport system permease protein OpuBD	opuBD proZ BSU33700	Bacillus subtilis (strain 168)		23,928		BSU33700
P21879	IMDH_BACSU	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205) (Superoxide-inducible protein 12) (SOI12)	guaB gnaB BSU00090	Bacillus subtilis (strain 168)	1.1.1.205	52,991		BSU00090
O31749	PYRH_BACSU	Uridylate kinase (UK) (EC 2.7.4.22) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	pyrH smbA BSU16510	Bacillus subtilis (strain 168)	2.7.4.22	26,083		BSU16510
P12012	GNTP_BACSU	Gluconate permease	gntP BSU40070	Bacillus subtilis (strain 168)		46,655		BSU40070
P94584	FABZ_BACSU	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ (EC 4.2.1.59) ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) ((3R)-hydroxymyristoyl-ACP dehydrase) (Beta-hydroxyacyl-ACP dehydratase)	fabZ ywpB BSU36370	Bacillus subtilis (strain 168)	4.2.1.59	15,740		BSU36370
P42957	MTLD_BACSU	Mannitol-1-phosphate 5-dehydrogenase (EC 1.1.1.17)	mtlD mtlB BSU03990	Bacillus subtilis (strain 168)	1.1.1.17	41,118		BSU03990
P12043	PUR5_BACSU	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase)	purM ath BSU06500	Bacillus subtilis (strain 168)	6.3.3.1	37,052		BSU06500
O34738	YKOE_BACSU	Putative HMP/thiamine permease protein YkoE	ykoE BSU13230	Bacillus subtilis (strain 168)		21,224	5EDL;	BSU13230
P71079	FABL_BACSU	Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL (ENR) (EC 1.3.1.104) (Enoyl-acyl carrier protein reductase III) (NADPH-dependent enoyl-ACP reductase)	fabL yfhR ygaA BSU08650	Bacillus subtilis (strain 168)	1.3.1.104	27,178	3OIC;3OID;	BSU08650
P37812	ATPE_BACSU	ATP synthase epsilon chain (ATP synthase F1 sector epsilon subunit) (F-ATPase epsilon subunit)	atpC BSU36800	Bacillus subtilis (strain 168)		14,209		BSU36800
O32174	GCSH_BACSU	Glycine cleavage system H protein (Octanoyl/lipoyl carrier protein)	gcvH yusH BSU32800	Bacillus subtilis (strain 168)		14,254		BSU32800
O34753	TAGO_BACSU	Probable undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33) (UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase) (Undecaprenyl-Phosphate GlcNAc-1-phosphate transferase)	tagO yvhI BSU35530	Bacillus subtilis (strain 168)	2.7.8.33	39,363		BSU35530
P08877	PTHP_BACSU	Phosphocarrier protein HPr (Histidine-containing protein)	ptsH BSU13900	Bacillus subtilis (strain 168)		9,189	1JEM;1KKL;1KKM;1SPH;2FEP;2HID;2HPR;3OQM;3OQN;3OQO;	BSU13900
P30949	GSA_BACSU	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL hemK BSU28120	Bacillus subtilis (strain 168)	5.4.3.8	46,449	3BS8;	BSU28120
P39824	BLAC_BACSU	Beta-lactamase (EC 3.5.2.6) (Penicillinase)	penP BSU18800	Bacillus subtilis (strain 168)	3.5.2.6	33,446	6W2Z;	BSU18800
P96591	YDAP_BACSU	Putative thiamine pyrophosphate-containing protein YdaP	ydaP BSU04340	Bacillus subtilis (strain 168)		63,138		BSU04340
O07598	YHAA_BACSU	Putative amidohydrolase YhaA (EC 3.5.1.-)	yhaA BSU10070	Bacillus subtilis (strain 168)	3.5.1.-	43,220		BSU10070
O31822	YNGB_BACSU	UTP--glucose-1-phosphate uridylyltransferase YngB (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase) (UDP-glucose pyrophosphorylase) (UDPGP) (UGPase) (Uridine diphosphoglucose pyrophosphorylase)	yngB BSU18180	Bacillus subtilis (strain 168)	2.7.7.9	33,147	7B1R;7O2N;	BSU18180
P37529	DCK_BACSU	Deoxyadenosine/deoxycytidine kinase (dAK/dCK) (EC 2.7.1.74) (EC 2.7.1.76)	dck dak yaaF BSU00140	Bacillus subtilis (strain 168)	2.7.1.74; 2.7.1.76	25,444		BSU00140
P40802	PKSI_BACSU	Putative polyketide biosynthesis enoyl-CoA isomerase PksI (EC 4.-.-.-)	pksI BSU17170	Bacillus subtilis (strain 168)	4.-.-.-	27,896	4Q1G;4Q1H;4Q1I;4Q1J;4Q1K;	BSU17170
P19947	RL30_BACSU	50S ribosomal protein L30 (BL27)	rpmD BSU01340	Bacillus subtilis (strain 168)		6,638	3J3V;3J9W;5NJT;6HA1;6HA8;6HTQ;6PPF;6PPK;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	BSU01340
P55069	CITM_BACSU	Mg(2+)/citrate complex secondary transporter	citM yflO BSU07610	Bacillus subtilis (strain 168)		45,830		BSU07610
O32267	TUAH_BACSU	Putative teichuronic acid biosynthesis glycosyltransferase TuaH (EC 2.4.-.-)	tuaH yvhH BSU35540	Bacillus subtilis (strain 168)	2.4.-.-	45,591		BSU35540
P39125	GLGA_BACSU	Glycogen synthase (EC 2.4.1.21) (Starch [bacterial glycogen] synthase)	glgA BSU30950	Bacillus subtilis (strain 168)	2.4.1.21	55,857		BSU30950
P21474	RS16_BACSU	30S ribosomal protein S16 (BS17)	rpsP BSU15990	Bacillus subtilis (strain 168)		10,135	3J9W;5NJT;6HA1;6HA8;6HTQ;7O5B;7QV1;7QV2;7QV3;	BSU15990
Q03223	RL31_BACSU	50S ribosomal protein L31	rpmE BSU37070	Bacillus subtilis (strain 168)		7,444	3J9W;5NJT;6HA1;6HA8;6HTQ;7O5B;7QV1;7QV2;7QV3;	BSU37070
P34959	QOX4_BACSU	Quinol oxidase subunit 4 (EC 1.10.3.-) (Quinol oxidase aa3-600, subunit QoxD) (Quinol oxidase polypeptide IV)	qoxD BSU38140 ipa-40d	Bacillus subtilis (strain 168)	1.10.3.-	13,687	6KOB;6KOC;6KOE;	BSU38140
O31581	YFHM_BACSU	AB hydrolase superfamily protein YfhM (EC 3.-.-.-)	yfhM BSU08590	Bacillus subtilis (strain 168)	3.-.-.-	32,758		BSU08590
O05407	YRAO_BACSU	Uncharacterized transporter YraO	yraO BSU26860	Bacillus subtilis (strain 168)		46,727		BSU26860
P46917	GGAA_BACSU	Minor teichoic acid biosynthesis protein GgaA	ggaA BSU35690	Bacillus subtilis (strain 168)		53,148		BSU35690
O31458	GAMA_BACSU	Probable glucosamine-6-phosphate deaminase 2 (EC 3.5.99.6) (GlcN6P deaminase 2) (GNPDA 2) (Glucosamine-6-phosphate isomerase 2)	gamA ybfT BSU02360	Bacillus subtilis (strain 168)	3.5.99.6	27,289		BSU02360
P21467	RS5_BACSU	30S ribosomal protein S5 (BS5)	rpsE spcA BSU01330	Bacillus subtilis (strain 168)		17,623	3J9W;5NJT;6HA1;6HA8;6HTQ;7O5B;7QV1;7QV2;7QV3;	BSU01330
P21468	RS6_BACSU	30S ribosomal protein S6 (BS9)	rpsF BSU40910	Bacillus subtilis (strain 168)		11,125	3J9W;5NJT;6HA1;6HA8;6HTQ;7O5B;7QV1;7QV2;7QV3;	BSU40910
P54418	PCKA_BACSU	Phosphoenolpyruvate carboxykinase (ATP) (PCK) (PEP carboxykinase) (PEPCK) (EC 4.1.1.49)	pckA ppc BSU30560	Bacillus subtilis (strain 168)	4.1.1.49	58,272		BSU30560
O32149	ALLC_BACSU	Allantoate amidohydrolase (AAH) (EC 3.5.3.9) (Allantoate deiminase)	pucF yurH BSU32530	Bacillus subtilis (strain 168)	3.5.3.9	45,520		BSU32530
P54377	GCSPB_BACSU	Probable glycine dehydrogenase (decarboxylating) subunit 2 (EC 1.4.4.2) (Glycine cleavage system P-protein subunit 2) (Glycine decarboxylase subunit 2) (Glycine dehydrogenase (aminomethyl-transferring) subunit 2)	gcvPB yqhK BSU24550	Bacillus subtilis (strain 168)	1.4.4.2	54,427		BSU24550
O31717	YKPB_BACSU	Uncharacterized oxidoreductase YkpB (EC 1.1.1.-)	ykpB BSU14440	Bacillus subtilis (strain 168)	1.1.1.-	33,572		BSU14440
O05394	MCCB_BACSU	Cystathionine gamma-lyase (EC 4.4.1.1) (Gamma-cystathionase) (Homocysteine gamma-lyase) (EC 4.4.1.2)	mccB yrhB BSU27250	Bacillus subtilis (strain 168)	4.4.1.1; 4.4.1.2	40,886		BSU27250
P42235	KDGD_BACSU	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)	ycbC BSU02460	Bacillus subtilis (strain 168)	4.2.1.41	34,040		BSU02460
O34746	FABH1_BACSU	Beta-ketoacyl-[acyl-carrier-protein] synthase III 1 (Beta-ketoacyl-ACP synthase III 1) (KAS III 1) (EC 2.3.1.180) (EC 2.3.1.300) (3-oxoacyl-[acyl-carrier-protein] synthase 3 1) (3-oxoacyl-[acyl-carrier-protein] synthase III 1) (Branched-chain beta-ketoacyl-[acyl-carrier-protein] synthase 1) (bFabH1)	fabHA fabH fabH1 yjaX BSU11330	Bacillus subtilis (strain 168)	2.3.1.180; 2.3.1.300	33,732		BSU11330
P39124	GLGD_BACSU	Glycogen biosynthesis protein GlgD	glgD BSU30960	Bacillus subtilis (strain 168)		39,231		BSU30960
P45867	ACDA_BACSU	Acyl-CoA dehydrogenase (EC 1.3.99.-)	acdA acd BSU37170	Bacillus subtilis (strain 168)	1.3.99.-	41,446		BSU37170
P71017	GBSB_BACSU	Choline dehydrogenase (EC 1.1.1.-) (Alcohol dehydrogenase)	gbsB BSU31050	Bacillus subtilis (strain 168)	1.1.1.-	43,421		BSU31050
P39142	PDP_BACSU	Pyrimidine-nucleoside phosphorylase (PYNP) (Py-NPase) (EC 2.4.2.2)	pdp BSU39400	Bacillus subtilis (strain 168)	2.4.2.2	46,207	5EP8;5OLN;	BSU39400
O05505	PTEB_BACSU	PTS system oligo-beta-mannoside-specific EIIB component (Glucomannan utilization protein B) (Oligo-beta-mannoside-specific phosphotransferase enzyme IIB component) (EC 2.7.1.205)	gmuB ydhM BSU05810	Bacillus subtilis (strain 168)	2.7.1.205	11,443		BSU05810
P94531	IABF1_BACSU	Intracellular exo-alpha-(1->5)-L-arabinofuranosidase 1 (ABF) (EC 3.2.1.55) (Intracellular arabinan exo-alpha-(1->5)-L-arabinosidase) (Arabinosidase)	abfA BSU28720	Bacillus subtilis (strain 168)	3.2.1.55	57,034		BSU28720
P55180	GALE_BACSU	UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase) (UDP-galactose 4-epimerase)	galE BSU38860	Bacillus subtilis (strain 168)	5.1.3.2	37,009		BSU38860
O34476	CYSM_BACSU	Probable cysteine synthase (CSase) (EC 2.5.1.47) (O-acetylserine (thiol)-lyase) (OAS-TL) (O-acetylserine sulfhydrylase)	ytkP BSU29970	Bacillus subtilis (strain 168)	2.5.1.47	33,066		BSU29970
P54419	METK_BACSU	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	metK metE BSU30550	Bacillus subtilis (strain 168)	2.5.1.6	44,043		BSU30550
O31616	GLYOX_BACSU	Glycine oxidase (GO) (EC 1.4.3.19)	thiO goxB yjbR BSU11670	Bacillus subtilis (strain 168)	1.4.3.19	40,937	1NG3;1NG4;1RYI;3IF9;	BSU11670
P26904	DPPC_BACSU	Dipeptide transport system permease protein DppC	dppC dciAC BSU12940	Bacillus subtilis (strain 168)		35,803		BSU12940
P49814	MDH_BACSU	Malate dehydrogenase (EC 1.1.1.37) (Vegetative protein 69) (VEG69)	mdh citH BSU29120	Bacillus subtilis (strain 168)	1.1.1.37	33,644		BSU29120
O34482	ASPG2_BACSU	L-asparaginase 2 (L-ASNase 2) (EC 3.5.1.1) (L-asparagine amidohydrolase 2)	ansZ yccC BSU02690	Bacillus subtilis (strain 168)	3.5.1.1	40,103		BSU02690
P46912	QCRB_BACSU	Menaquinol-cytochrome c reductase cytochrome b subunit	qcrB bfcB BSU22550	Bacillus subtilis (strain 168)		25,488		BSU22550
P37251	ILVB_BACSU	Acetolactate synthase large subunit (AHAS) (EC 2.2.1.6) (Acetohydroxy-acid synthase large subunit) (ALS) (Vegetative protein 105) (VEG105)	ilvB BSU28310	Bacillus subtilis (strain 168)	2.2.1.6	62,589		BSU28310
P42113	ASNH_BACSU	Asparagine synthetase [glutamine-hydrolyzing] 2 (EC 6.3.5.4)	asnH yxaN BSU39920 S14NR VE7AR	Bacillus subtilis (strain 168)	6.3.5.4	85,932		BSU39920
O07615	YHFP_BACSU	Putative quinone oxidoreductase YhfP (EC 1.6.5.-)	yhfP BSU10320	Bacillus subtilis (strain 168)	1.6.5.-	34,756	1TT7;1Y9E;	BSU10320
P96578	DLYKI_BACSU	Probable D-lyxose ketol-isomerase (EC 5.3.1.15) (D-lyxose isomerase)	ydaE BSU04200	Bacillus subtilis (strain 168)	5.3.1.15	19,252	2Y0O;	BSU04200
O32156	YURO_BACSU	Uncharacterized ABC transporter extracellular-binding protein YurO	yurO BSU32600	Bacillus subtilis (strain 168)		48,027		BSU32600
O31742	RL19_BACSU	50S ribosomal protein L19	rplS BSU16040	Bacillus subtilis (strain 168)		13,387	3J3V;3J3W;3J9W;5NJT;6HA1;6HA8;6HTQ;6PPF;6PPK;6PVK;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	BSU16040
O34340	FABF_BACSU	3-oxoacyl-[acyl-carrier-protein] synthase 2 (EC 2.3.1.179) (3-oxoacyl-[acyl-carrier-protein] synthase II) (Beta-ketoacyl-ACP synthase II) (KAS II)	fabF yjaY BSU11340	Bacillus subtilis (strain 168)	2.3.1.179	44,005	4LS5;4LS6;4LS7;4LS8;	BSU11340
P50618	NRDI_BACSU	Protein NrdI	nrdI ymaA BSU17370	Bacillus subtilis (strain 168)		14,603	1RLJ;	BSU17370
P42958	TTUC_BACSU	Probable tartrate dehydrogenase/decarboxylase (TDH) (EC 1.1.1.93) (EC 4.1.1.73) (D-malate dehydrogenase [decarboxylating]) (EC 1.1.1.83)	ycsA BSU04000	Bacillus subtilis (strain 168)	1.1.1.93; 4.1.1.73; 1.1.1.83	38,728		BSU04000
P77837	URE1_BACSU	Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha)	ureC BSU36640	Bacillus subtilis (strain 168)	3.5.1.5	61,187		BSU36640
