Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
Q7WY75	SSPK_BACSU	Small, acid-soluble spore protein K (SASP K)	sspK BSU08550	Bacillus subtilis (strain 168)		5,853		Q7WY75
O32264	TKRA_BACSU	Probable 2-ketogluconate reductase (2KR) (EC 1.1.1.215)	yvcT BSU34680	Bacillus subtilis (strain 168)	1.1.1.215	36,619		O32264
O07577	YHDH_BACSU	Uncharacterized sodium-dependent transporter YhdH	yhdH BSU09470	Bacillus subtilis (strain 168)		48,942		O07577
P45941	YQCF_BACSU	Immunity protein YqcF	yqcF BSU25870	Bacillus subtilis (strain 168)		21,476		P45941
O31714	K1PF_BACSU	1-phosphofructokinase (EC 2.7.1.56) (Fructose 1-phosphate kinase) (Fru1PK)	fruK fruB BSU14390	Bacillus subtilis (strain 168)	2.7.1.56	32,791		O31714
O07607	YHFI_BACSU	Probable metallo-hydrolase YhfI (EC 3.-.-.-)	yhfI BSU10240	Bacillus subtilis (strain 168)	3.-.-.-	26,525		O07607
O05396	YRHD_BACSU	Uncharacterized protein YrhD	yrhD BSU27230	Bacillus subtilis (strain 168)		17,514		O05396
P70994	4OT_BACSU	2-hydroxymuconate tautomerase (EC 5.3.2.6) ((2Z,4E)-2-hydroxyhexa-2,4-dienedioate keto-enol isomerase) (4-oxalocrotonate tautomerase) (4-OT)	ywhB BSU37540	Bacillus subtilis (strain 168)	5.3.2.6	7,145	2OP8;2OPA;	P70994
P80865	SUCD_BACSU	Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	sucD BSU16100	Bacillus subtilis (strain 168)	6.2.1.5	31,382		P80865
P25983	PYRK_BACSU	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	pyrK pyrDB pyrDII pyrZ ylxD BSU15530	Bacillus subtilis (strain 168)		28,099		P25983
P37521	YYAC_BACSU	Uncharacterized protein YyaC	yyaC BSU40950	Bacillus subtilis (strain 168)		22,472		P37521
P45905	YQAH_BACSU	Uncharacterized protein YqaH	yqaH BSU26310	Bacillus subtilis (strain 168)		9,408		P45905
P46899	RL18_BACSU	50S ribosomal protein L18 (BL16)	rplR BSU01320	Bacillus subtilis (strain 168)		12,969	3J3V;3J9W;5NJT;6HA1;6HA8;6HTQ;6PPF;6PPK;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	P46899
P35146	AROD_BACSU	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type I DHQase) (Type I dehydroquinase) (DHQ1)	aroD aroC BSU23080	Bacillus subtilis (strain 168)	4.2.1.10	28,132		P35146
P28671	YOXB_BACSU	Uncharacterized protein YoxB (ORF119+)	yoxB BSU18520	Bacillus subtilis (strain 168)		28,452		P28671
O34776	YKUK_BACSU	Uncharacterized protein YkuK	ykuK BSU14110	Bacillus subtilis (strain 168)		19,486		O34776
O06995	PGMB_BACSU	Beta-phosphoglucomutase (Beta-PGM) (EC 5.4.2.6)	yvdM BSU34550	Bacillus subtilis (strain 168)	5.4.2.6	25,102	3NAS;	O06995
O31607	TRHBO_BACSU	Group 2 truncated hemoglobin YjbI (Truncated Hb) (trHbO) (Hemoglobin-like protein YjbI) (Truncated BHb)	yjbI BSU11560	Bacillus subtilis (strain 168)		15,116	1UX8;	O31607
O35007	YVRP_BACSU	Putative efflux system protein YvrP	yvrP BSU33280	Bacillus subtilis (strain 168)		43,493		O35007
P40770	YQIH_BACSU	Uncharacterized lipoprotein YqiH (PSPB9')	yqiH yzpA BSU24200	Bacillus subtilis (strain 168)		10,756		P40770
P40409	FEUA_BACSU	Iron-uptake system-binding protein	feuA BSU01630	Bacillus subtilis (strain 168)		35,108	2PHZ;2WHY;2WI8;2XUZ;2XV1;	P40409
P94433	YCNK_BACSU	HTH-type transcriptional repressor YcnK	ycnK BSU03960	Bacillus subtilis (strain 168)		21,435		P94433
P70960	YWMC_BACSU	Uncharacterized protein YwmC	ywmC BSU36740	Bacillus subtilis (strain 168)		24,542		P70960
Q79F14	ESTB_BACSU	Extracellular esterase EstB (EC 3.1.1.3) (Extracellular esterase LipB) (Lipase B) (Triacylglycerol lipase)	estB lipB yfiP BSU08350	Bacillus subtilis (strain 168)	3.1.1.3	22,363		Q79F14
O31428	SKFF_BACSU	Putative bacteriocin-SkfA transport system permease protein SkfF	skfF ybdB BSU01960	Bacillus subtilis (strain 168)		51,817		O31428
O31444	YBFB_BACSU	Uncharacterized MFS-type transporter YbfB	ybfB BSU02170	Bacillus subtilis (strain 168)		45,236		O31444
O31780	YMCC_BACSU	Uncharacterized membrane protein YmcC	ymcC BSU17070	Bacillus subtilis (strain 168)		20,511		O31780
O31469	YCZC_BACSU	Uncharacterized protein YczC	yczC BSU02710	Bacillus subtilis (strain 168)		13,950		O31469
P54491	YQGN_BACSU	Uncharacterized protein YqgN	yqgN BSU24890	Bacillus subtilis (strain 168)		21,414	1YDM;	P54491
P54528	MMGF_BACSU	2-methylisocitrate lyase (2-MIC) (MICL) (EC 4.1.3.-)	mmgF prpB yqiQ BSU24120	Bacillus subtilis (strain 168)	4.1.3.-	33,097		P54528
P94359	YXKF_BACSU	Uncharacterized protein YxkF	yxkF BSU38820	Bacillus subtilis (strain 168)		34,819		P94359
P37944	AROK_BACSU	Shikimate kinase (SK) (EC 2.7.1.71)	aroK aroI BSU03150	Bacillus subtilis (strain 168)	2.7.1.71	21,923		P37944
P39599	YWCA_BACSU	Uncharacterized symporter YwcA	ywcA BSU38240 ipa-31r	Bacillus subtilis (strain 168)		54,243		P39599
O30509	GATB_BACSU	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (Asp/Glu-ADT subunit B) (EC 6.3.5.-)	gatB yerN BSU06690	Bacillus subtilis (strain 168)	6.3.5.-	53,553		O30509
P50728	YPBB_BACSU	Uncharacterized protein YpbB	ypbB BSU23030	Bacillus subtilis (strain 168)		40,709		P50728
O32119	YUTI_BACSU	Putative nitrogen fixation protein YutI	yutI BSU32220	Bacillus subtilis (strain 168)		12,424		O32119
P42235	KDGD_BACSU	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)	ycbC BSU02460	Bacillus subtilis (strain 168)	4.2.1.41	34,040		P42235
P71086	PERR_BACSU	Peroxide operon regulator	perR ygaG BSU08730	Bacillus subtilis (strain 168)		16,424	2FE3;2RGV;3F8N;	P71086
O31994	YOLA_BACSU	SPbeta prophage-derived uncharacterized protein YolA	yolA BSU21540	Bacillus subtilis (strain 168)		17,229	2LR4;	O31994
P54341	XKDV_BACSU	Phage-like element PBSX protein XkdV	xkdV BSU12750	Bacillus subtilis (strain 168)		77,078		P54341
O34628	YVLB_BACSU	Uncharacterized protein YvlB	yvlB BSU35120	Bacillus subtilis (strain 168)		41,081		O34628
P17903	RSBV_BACSU	Anti-sigma-B factor antagonist (Anti-anti-sigma-B factor)	rsbV BSU04710	Bacillus subtilis (strain 168)		11,939	6M36;6M37;	P17903
O31775	YMDB_BACSU	2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16) (Global regulator YmdB)	ymdB BSU16970	Bacillus subtilis (strain 168)	3.1.4.16	29,289	4B2O;	O31775
O34730	YOPY_BACSU	SPbeta prophage-derived uncharacterized protein YopY	yopY BSU20720	Bacillus subtilis (strain 168)		10,944		O34730
P12874	RS17_BACSU	30S ribosomal protein S17 (BS16)	rpsQ BSU01250	Bacillus subtilis (strain 168)		10,199	3J9W;5NJT;6HA1;6HA8;6HTQ;7O5B;7QV1;7QV2;7QV3;	P12874
P50732	YPBF_BACSU	Uncharacterized protein YpbF	ypbF BSU22990	Bacillus subtilis (strain 168)		17,865		P50732
P37496	YYBH_BACSU	Uncharacterized protein YybH	yybH BSU40640	Bacillus subtilis (strain 168)		14,570	2GXF;	P37496
P09122	DPO3X_BACSU	DNA polymerase III subunit gamma/tau (EC 2.7.7.7)	dnaX dnaH BSU00190	Bacillus subtilis (strain 168)	2.7.7.7	62,763		P09122
P54390	YPIB_BACSU	UPF0302 protein YpiB	ypiB BSU22580	Bacillus subtilis (strain 168)		21,364		P54390
P40948	CORA_BACSU	Magnesium transport protein CorA	corA yqhC yqxL BSU24740	Bacillus subtilis (strain 168)		37,708		P40948
O07552	NHAX_BACSU	Stress response protein NhaX	nhaX yheK BSU09690	Bacillus subtilis (strain 168)		18,014		O07552
P10726	RPSD_BACSU	RNA polymerase sigma-D factor (Sigma-28)	sigD flaB BSU16470	Bacillus subtilis (strain 168)		29,468		P10726
P54607	YHCW_BACSU	Putative phosphatase YhcW (EC 3.1.3.-)	yhcW BSU09240	Bacillus subtilis (strain 168)	3.1.3.-	24,675		P54607
O31593	YHBJ_BACSU	Putative efflux system component YhbJ	yhbJ BSU09000	Bacillus subtilis (strain 168)		23,623		O31593
P50618	NRDI_BACSU	Protein NrdI	nrdI ymaA BSU17370	Bacillus subtilis (strain 168)		14,603	1RLJ;	P50618
P39063	YTXD_BACSU	Uncharacterized protein YtxD	ytxD BSU29730	Bacillus subtilis (strain 168)		30,143		P39063
O31929	YOPI_BACSU	SPbeta prophage-derived uncharacterized protein YopI	yopI BSU20880	Bacillus subtilis (strain 168)		20,495		O31929
O06998	YVDQ_BACSU	Uncharacterized protein YvdQ	yvdQ BSU34510	Bacillus subtilis (strain 168)		18,580		O06998
P54333	XKDN_BACSU	Phage-like element PBSX protein XkdN	xkdN BSU12670	Bacillus subtilis (strain 168)		17,097		P54333
Q45544	YLXX_BACSU	UPF0749 protein YlxX	ylxX BSU15260	Bacillus subtilis (strain 168)		26,476		Q45544
O34861	YOAC_BACSU	Putative sugar kinase YoaC (EC 2.7.1.-)	yoaC BSU18550	Bacillus subtilis (strain 168)	2.7.1.-	54,109		O34861
O34790	PCRB_BACSU	Heptaprenylglyceryl phosphate synthase (HepGP synthase) (EC 2.5.1.n9) (Glycerol-1-phosphate heptaprenyltransferase)	pcrB yerE BSU06600	Bacillus subtilis (strain 168)	2.5.1.n9	25,088	1VIZ;3VZX;3VZY;3VZZ;3W00;	O34790
P37964	YSXE_BACSU	Uncharacterized protein YsxE (ORF2)	ysxE BSU28100	Bacillus subtilis (strain 168)		40,564		P37964
O34961	YJMB_BACSU	Uncharacterized symporter YjmB	yjmB BSU12310	Bacillus subtilis (strain 168)		50,421		O34961
O35013	YTKD_BACSU	Putative 8-oxo-dGTP diphosphatase YtkD (8-oxo-dGTPase) (EC 3.6.1.55) (7,8-dihydro-8-oxoguanine-triphosphatase) (dGTP pyrophosphohydrolase)	ytkD mutTA BSU30630	Bacillus subtilis (strain 168)	3.6.1.55	18,512	4JZS;4JZT;4JZU;4JZV;	O35013
P94418	YCLN_BACSU	Petrobactin import system permease protein YclN	yclN BSU03800	Bacillus subtilis (strain 168)		34,899		P94418
P54455	NADD_BACSU	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)	nadD yqeJ BSU25640	Bacillus subtilis (strain 168)	2.7.7.18	22,157	1KAM;1KAQ;	P54455
P54481	YQFX_BACSU	Uncharacterized protein YqfX	yqfX BSU25080	Bacillus subtilis (strain 168)		13,902		P54481
O31905	YORI_BACSU	SPbeta prophage-derived uncharacterized protein YorI	yorI BSU20370	Bacillus subtilis (strain 168)		58,132		O31905
P40762	PCHR_BACSU	HTH-type transcriptional regulator PchR (Pulcherriminic acid biosynthetis regulator)	pchR yvmB yzhA BSU35080	Bacillus subtilis (strain 168)		19,682		P40762
O34962	MAO4_BACSU	Bifunctional malic/malolactic enzyme (EC 1.1.1.40) (EC 4.1.1.101) (Malolactic enzyme) (MLE) (NADP-dependent malic enzyme) (NADP-ME)	ytsJ BSU29220	Bacillus subtilis (strain 168)	1.1.1.40; 4.1.1.101	43,667		O34962
P39623	SPSC_BACSU	Spore coat polysaccharide biosynthesis protein SpsC	spsC BSU37890 ipa-65d	Bacillus subtilis (strain 168)		43,190		P39623
O31524	YESU_BACSU	Uncharacterized protein YesU	yesU BSU07030	Bacillus subtilis (strain 168)		25,203	1OQ1;	O31524
P37478	WALR_BACSU	Transcriptional regulatory protein WalR	walR yycF BSU40410	Bacillus subtilis (strain 168)		27,226	2D1V;2ZWM;3F6P;	P37478
O07591	CRCB2_BACSU	Putative fluoride ion transporter CrcB 2	crcB2 yhdV BSU09610	Bacillus subtilis (strain 168)		13,906		O07591
P39668	YYXA_BACSU	Uncharacterized serine protease YyxA (EC 3.4.21.-)	yyxA yycK BSU40360	Bacillus subtilis (strain 168)	3.4.21.-	42,789		P39668
O31544	YFJP_BACSU	Putative DNA-3-methyladenine glycosylase YfjP (EC 3.2.2.21)	yfjP BSU08010	Bacillus subtilis (strain 168)	3.2.2.21	33,178		O31544
P42966	YCSI_BACSU	Putative hydro-lyase YcsI (EC 4.2.1.-)	ycsI BSU04070	Bacillus subtilis (strain 168)	4.2.1.-	27,794		P42966
P96610	YDBO_BACSU	Uncharacterized transporter YdbO	ydbO BSU04540	Bacillus subtilis (strain 168)		31,484		P96610
P24327	PRSA_BACSU	Foldase protein PrsA (EC 5.2.1.8)	prsA BSU09950	Bacillus subtilis (strain 168)	5.2.1.8	32,510	1ZK6;4WO7;	P24327
O34767	OXDD_BACSU	Oxalate decarboxylase OxdD (EC 4.1.1.2)	oxdD yoaN BSU18670	Bacillus subtilis (strain 168)	4.1.1.2	43,554		O34767
P71059	EPSJ_BACSU	Uncharacterized glycosyltransferase EpsJ (EC 2.4.-.-)	epsJ yveT BSU34280	Bacillus subtilis (strain 168)	2.4.-.-	39,945		P71059
O34677	GLNQ_BACSU	Glutamine transport ATP-binding protein GlnQ (EC 7.4.2.-)	glnQ BSU27430	Bacillus subtilis (strain 168)	7.4.2.-	27,168		O34677
Q45539	CSBB_BACSU	Putative glycosyltransferase CsbB (EC 2.4.-.-)	csbB yfhN BSU08600	Bacillus subtilis (strain 168)	2.4.-.-	37,729		Q45539
O32003	YOKD_BACSU	SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD (EC 2.3.1.-)	yokD BSU21630	Bacillus subtilis (strain 168)	2.3.1.-	30,914	2NYG;	O32003
P37531	SLEL_BACSU	Cortical fragment-lytic enzyme (CFLE) (EC 3.2.1.-) (Spore germination protein) (Spore peptidoglycan N-acetylglucosaminidase)	sleL yaaH BSU00160	Bacillus subtilis (strain 168)	3.2.1.-	49,140		P37531
O07531	YHDC_BACSU	Uncharacterized protein YhdC	yhdC BSU09360	Bacillus subtilis (strain 168)		12,346		O07531
P54372	YQDA_BACSU	Uncharacterized protein YqdA (ORF8)	yqdA yqcS BSU26330	Bacillus subtilis (strain 168)		5,318		P54372
O07558	YHJD_BACSU	Uncharacterized protein YhjD	yhjD BSU10470	Bacillus subtilis (strain 168)		14,456		O07558
P39800	XLYA_BACSU	N-acetylmuramoyl-L-alanine amidase XlyA (EC 3.5.1.28) (Autolysin) (Cell wall hydrolase)	xlyA BSU12810	Bacillus subtilis (strain 168)	3.5.1.28	31,913	3HMB;3RDR;	P39800
O05507	PTEC_BACSU	PTS system oligo-beta-mannoside-specific EIIC component (Glucomannan utilization protein C) (Oligo-beta-mannoside permease IIC component)	gmuC ydhO BSU05830	Bacillus subtilis (strain 168)		48,436		O05507
Q7WY76	YEZE_BACSU	Uncharacterized HTH-type transcriptional regulator YezE	yezE BSU06860	Bacillus subtilis (strain 168)		21,887		Q7WY76
O32245	YVBH_BACSU	Uncharacterized protein YvbH	yvbH BSU33860	Bacillus subtilis (strain 168)		23,802		O32245
O07533	YHAR_BACSU	Putative enoyl-CoA hydratase/isomerase YhaR	yhaR BSU09880	Bacillus subtilis (strain 168)		27,610		O07533
P37527	PDXS_BACSU	Pyridoxal 5'-phosphate synthase subunit PdxS (PLP synthase subunit PdxS) (EC 4.3.3.6) (Pdx1) (Superoxide-inducible protein 7) (SOI7)	pdxS yaaD BSU00110	Bacillus subtilis (strain 168)	4.3.3.6	31,612	2NV1;2NV2;	P37527
P40804	PKSF_BACSU	Polyketide biosynthesis malonyl-ACP decarboxylase PksF (EC 4.1.1.87) (Malonyl acyl-carrier-protein decarboxylase)	pksF BSU17140	Bacillus subtilis (strain 168)	4.1.1.87	45,009		P40804
O35010	YKFC_BACSU	Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase (EC 3.4.14.13) (Cell wall endopeptidase YkfC)	ykfC BSU12990	Bacillus subtilis (strain 168)	3.4.14.13	33,025		O35010
P42177	NARI_BACSU	Nitrate reductase gamma chain (EC 1.7.5.1)	narI BSU37250	Bacillus subtilis (strain 168)	1.7.5.1	25,296		P42177
O06991	MDXG_BACSU	Maltodextrin transport system permease protein MdxG	mdxG yvdI BSU34590	Bacillus subtilis (strain 168)		30,885		O06991
P39604	RODA_BACSU	Peptidoglycan glycosyltransferase RodA (PGT) (EC 2.4.1.129) (Cell elongation protein RodA) (Cell wall polymerase) (Peptidoglycan polymerase) (PG polymerase) (Rod shape-determining protein)	rodA ywcF BSU38120 ipa-42d	Bacillus subtilis (strain 168)	2.4.1.129	43,274		P39604
P40761	YUXK_BACSU	Uncharacterized protein YuxK (ORF2)	yuxK yugD BSU31500	Bacillus subtilis (strain 168)		15,728		P40761
P54456	AP4AH_BACSU	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41) (Ap4A hydrolase)	yqeK BSU25630	Bacillus subtilis (strain 168)	3.6.1.41	21,282		P54456
O05262	RHAB_BACSU	Rhamnulokinase (RhaB) (EC 2.7.1.5) (ATP:L-rhamnulose phosphotransferase) (L-rhamnulose 1-kinase) (Rhamnulose kinase)	rhaB yulC BSU31200	Bacillus subtilis (strain 168)	2.7.1.5	54,736		O05262
P03963	TRPE_BACSU	Anthranilate synthase component 1 (AS) (ASI) (EC 4.1.3.27)	trpE BSU22680	Bacillus subtilis (strain 168)	4.1.3.27	58,116		P03963
O31604	COIA_BACSU	Competence protein CoiA	coiA yjbF BSU11530	Bacillus subtilis (strain 168)		43,690		O31604
P37552	RIDA_BACSU	2-iminobutanoate/2-iminopropanoate deaminase (EC 3.5.99.10) (Enamine/imine deaminase)	ridA yabJ BSU00480	Bacillus subtilis (strain 168)	3.5.99.10	13,654	1QD9;	P37552
P42089	CGEA_BACSU	Protein CgeA	cgeA cgeAA BSU19780	Bacillus subtilis (strain 168)		14,158		P42089
P19079	CDD_BACSU	Cytidine deaminase (CDA) (EC 3.5.4.5) (Cytidine aminohydrolase)	cdd BSU25300	Bacillus subtilis (strain 168)	3.5.4.5	14,854	1JTK;1UWZ;1UX0;1UX1;	P19079
O07549	YHEH_BACSU	Probable multidrug resistance ABC transporter ATP-binding/permease protein YheH (EC 7.6.2.-)	yheH BSU09720	Bacillus subtilis (strain 168)	7.6.2.-	76,305	7M33;	O07549
O34919	YOSS_BACSU	SPbeta prophage-derived deoxyuridine 5'-triphosphate nucleotidohydrolase YosS (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase)	yosS yojU BSU20020	Bacillus subtilis (strain 168)	3.6.1.23	16,148	2BAZ;2XX6;2XY3;2Y1T;4AO5;	O34919
O34891	YJZB_BACSU	Uncharacterized protein YjzB	yjzB BSU11320	Bacillus subtilis (strain 168)		9,063		O34891
P12879	RS8_BACSU	30S ribosomal protein S8 (BS8)	rpsH BSU01300	Bacillus subtilis (strain 168)		14,877	3J9W;5NJT;6HA1;6HA8;6HTQ;7O5B;7QV1;7QV2;7QV3;	P12879
O34952	LTAS2_BACSU	Lipoteichoic acid synthase 2 [Cleaved into: Glycerol phosphate lipoteichoic acid synthase 2 (LTA synthase 1) (EC 2.7.8.-) (Polyglycerol phosphate synthase 2); Processed glycerol phosphate lipoteichoic acid synthase 2]	ltaS2 yflE BSU07710	Bacillus subtilis (strain 168)	2.7.8.-	74,234	2W8D;	O34952
O34815	YOAD_BACSU	Putative 2-hydroxyacid dehydrogenase YoaD (EC 1.1.1.-)	yoaD BSU18560	Bacillus subtilis (strain 168)	1.1.1.-	38,630		O34815
P17620	RIBBA_BACSU	Riboflavin biosynthesis protein RibBA [Includes: 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12); GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)]	ribBA ribA BSU23260	Bacillus subtilis (strain 168)	4.1.99.12; 3.5.4.25	44,121		P17620
P50742	YPHB_BACSU	Uncharacterized protein YphB	yphB BSU22850	Bacillus subtilis (strain 168)		32,932		P50742
O05524	YDIK_BACSU	Uncharacterized lipoprotein YdiK	ydiK BSU06000	Bacillus subtilis (strain 168)		7,252		O05524
P12011	GNTK_BACSU	Gluconokinase (EC 2.7.1.12) (Gluconate kinase)	gntK BSU40060	Bacillus subtilis (strain 168)	2.7.1.12	57,169		P12011
O31847	YOZO_BACSU	Uncharacterized protein YozO	yozO BSU19290	Bacillus subtilis (strain 168)		13,138		O31847
O32128	YUTC_BACSU	Uncharacterized lipoprotein YutC	yutC BSU32320	Bacillus subtilis (strain 168)		23,644		O32128
P54557	YQJT_BACSU	Uncharacterized protein YqjT	yqjT BSU23750	Bacillus subtilis (strain 168)		15,195		P54557
O31818	YNZC_BACSU	UPF0291 protein YnzC	ynzC BSU17880	Bacillus subtilis (strain 168)		8,806	2HEP;2JVD;3BHP;	O31818
O34758	MLTG_BACSU	Endolytic murein transglycosylase (EC 4.2.2.-) (Peptidoglycan polymerization terminase)	mltG yrrL BSU27370	Bacillus subtilis (strain 168)	4.2.2.-	40,502		O34758
O34881	YTVB_BACSU	Uncharacterized protein YtvB	ytvB BSU30330	Bacillus subtilis (strain 168)		12,246		O34881
O34847	ACCA_BACSU	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 2.1.3.15)	accA BSU29200	Bacillus subtilis (strain 168)	2.1.3.15	36,334		O34847
P54943	YXED_BACSU	Uncharacterized protein YxeD	yxeD BSU39590 HS74DR	Bacillus subtilis (strain 168)		13,631		P54943
O34353	YDJN_BACSU	Uncharacterized protein YdjN	ydjN BSU06260	Bacillus subtilis (strain 168)		39,711		O34353
O31458	GAMA_BACSU	Probable glucosamine-6-phosphate deaminase 2 (EC 3.5.99.6) (GlcN6P deaminase 2) (GNPDA 2) (Glucosamine-6-phosphate isomerase 2)	gamA ybfT BSU02360	Bacillus subtilis (strain 168)	3.5.99.6	27,289		O31458
O32102	BESA_BACSU	Ferri-bacillibactin esterase BesA (EC 3.1.-.-) (Bacillibactin trilactone hydrolase)	besA yuiI BSU32010	Bacillus subtilis (strain 168)	3.1.-.-	32,439		O32102
P54955	SCMP_BACSU	N-acetylcysteine deacetylase (EC 3.5.1.-) (S-(2-succino)cysteine metabolism operon protein P)	scmP sndB yxeP BSU39470 LP9H	Bacillus subtilis (strain 168)	3.5.1.-	41,552	1YSJ;	P54955
O31414	YAZA_BACSU	UPF0213 protein YazA	yazA BSU00350	Bacillus subtilis (strain 168)		11,878		O31414
O31488	YDAN_BACSU	Uncharacterized protein YdaN	ydaN BSU04310	Bacillus subtilis (strain 168)		77,208		O31488
O31425	SKFC_BACSU	Sporulation-killing factor biosynthesis protein SkfC	skfC skfD ybcS ybcT BSU01935 BSU01930 BSU01940	Bacillus subtilis (strain 168)		56,292		O31425
P96622	ENDOA_BACSU	Endoribonuclease EndoA (EC 3.1.27.-) (Toxin EndoA) (mRNA interferase EndoA) (mRNA interferase MazF-bs) (MazF-bs)	ndoA mazF ydcE BSU04660	Bacillus subtilis (strain 168)	3.1.27.-	12,978	1NE8;4MDX;4ME7;	P96622
P94422	YCNB_BACSU	Uncharacterized MFS-type transporter YcnB	ycnB BSU03840	Bacillus subtilis (strain 168)		50,798		P94422
P37870	RPOB_BACSU	DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta)	rpoB crsE rfm BSU01070	Bacillus subtilis (strain 168)	2.7.7.6	133,686	2LY7;6WVJ;6WVK;6ZCA;6ZFB;7CKQ;7F75;	P37870
P54420	ASNB_BACSU	Asparagine synthetase [glutamine-hydrolyzing] 1 (EC 6.3.5.4)	asnB asn BSU30540	Bacillus subtilis (strain 168)	6.3.5.4	72,666		P54420
O07618	YHFS_BACSU	Putative acetyl-CoA C-acetyltransferase YhfS (EC 2.3.1.-)	yhfS BSU10350	Bacillus subtilis (strain 168)	2.3.1.-	38,399		O07618
P53556	BIOF2_BACSU	8-amino-7-oxononanoate synthase 2 (AONS) (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (7-KAP synthase) (8-amino-7-ketopelargonate synthase)	bioF BSU30220	Bacillus subtilis (strain 168)	2.3.1.47	42,581		P53556
P50831	YPVA_BACSU	Probable ATP-dependent helicase YpvA (EC 3.6.4.12)	ypvA BSU22150	Bacillus subtilis (strain 168)	3.6.4.12	74,300		P50831
P32393	COMEB_BACSU	ComE operon protein 2 (EC 3.5.-.-)	comEB comE2 BSU25580	Bacillus subtilis (strain 168)	3.5.-.-	20,969		P32393
P55908	YCGA_BACSU	Uncharacterized protein YcgA	ycgA BSU03020	Bacillus subtilis (strain 168)		50,552		P55908
P45942	YQCG_BACSU	Toxin YqcG (DNase YqcG)	yqcG BSU25860	Bacillus subtilis (strain 168)		59,669		P45942
O05505	PTEB_BACSU	PTS system oligo-beta-mannoside-specific EIIB component (Glucomannan utilization protein B) (Oligo-beta-mannoside-specific phosphotransferase enzyme IIB component) (EC 2.7.1.205)	gmuB ydhM BSU05810	Bacillus subtilis (strain 168)	2.7.1.205	11,443		O05505
P39790	MPR_BACSU	Extracellular metalloprotease (EC 3.4.21.-)	mpr BSU02240	Bacillus subtilis (strain 168)	3.4.21.-	33,842		P39790
P54427	YBXI_BACSU	Probable beta-lactamase YbxI (EC 3.5.2.6)	ybxI ybdS BSU02090	Bacillus subtilis (strain 168)	3.5.2.6	30,644	5E2F;6W5E;6W5F;	P54427
